time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,0.0,0.0,73.8883387605,0.0,0.0,0.0,0.0,0.0,27.9403617364,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
4.14,0.0,0.0,75.5656745826,0.0,0.0,0.0,0.0,0.0,27.9700894643,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
4.199999999999998,0.0,0.0,77.2446901781,0.0,0.0,0.0,0.0,0.0,27.996437936,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
4.259999999999997,0.0,0.0,78.9251774507,0.0,0.0,0.0,0.0,0.0,28.0192337144,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
4.319999999999996,0.0,0.0,80.6069586722,0.0,0.0,0.0,0.0,0.0,28.0396292533,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
4.379999999999995,0.0,0.0,82.2898812321,0.0,0.0,0.0,0.0,0.0,28.0573451578,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
4.439999999999993,0.0,0.0,83.9736915668,0.0,0.0,0.0,0.0,0.0,28.0693644249,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
4.499999999999992,0.0,0.0,85.6582345774,0.0,0.0,0.0,0.0,0.0,28.0817581534,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
4.559999999999991,0.0,0.0,87.343540343,0.0,0.0,0.0,0.0,0.0,28.0947738294,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
4.6199999999999894,0.0,0.0,89.029448411,0.0,0.0,0.0,0.0,0.0,28.1019807078,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
4.679999999999988,0.0,0.0,90.7158222159,0.0,0.0,0.0,0.0,0.0,28.1102711116,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
4.739999999999987,0.0,0.0,92.4027367121,0.0,0.0,0.0,0.0,0.0,28.1199683202,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
4.799999999999986,0.0,0.0,94.0902257223,0.0,0.0,0.0,0.0,0.0,28.1294274782,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
4.859999999999984,0.0,0.0,95.7782393232,0.0,0.0,0.0,0.0,0.0,28.1374897373,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
4.919999999999983,0.0,0.0,97.4665830441,0.0,0.0,0.0,0.0,0.0,28.1405571143,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
4.979999999999982,0.0,0.0,99.1551090815,0.0,0.0,0.0,0.0,0.0,28.1435683547,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
5.0399999999999805,0.0,0.0,100.843777465,0.0,0.0,0.0,0.0,0.0,28.145333348,0.0,0.0,0.0,460.5636418319296,460.35178403539396,460.0396328836294,461.5425055586363
